Id;UserId;SongId;Rate
11130;1113;5140;2
11131;1114;5156;4
11132;1114;1007;4
11133;1114;3328;2
11134;1114;668;3
11135;1114;4374;3
11136;1114;1658;4
11137;1114;555;2
11138;1114;2838;2
11139;1114;2698;1
11140;1114;347;1
11141;1115;3539;5
11142;1115;1432;1
11143;1115;3961;4
11144;1115;1283;1
11145;1115;2665;3
11146;1115;4420;4
11147;1115;5268;3
11148;1115;3332;2
11149;1115;5634;2
11150;1115;5617;5
11151;1116;3387;1
11152;1116;5904;4
11153;1116;2921;1
11154;1116;4043;5
11155;1116;1562;4
11156;1116;1313;5
11157;1116;2420;1
11158;1116;3459;2
11159;1116;3644;4
11160;1116;644;5
11161;1117;4366;3
11162;1117;97;4
11163;1117;3825;2
11164;1117;2132;1
11165;1117;5519;1
11166;1117;1257;4
11167;1117;2512;2
11168;1117;1430;1
11169;1117;5156;5
11170;1117;5568;3
11171;1118;1783;5
11172;1118;1829;3
11173;1118;3887;1
11174;1118;519;2
11175;1118;5248;2
11176;1118;1903;2
11177;1118;1627;2
11178;1118;23;1
11179;1118;1316;3
11180;1118;1621;3
11181;1119;3739;4
11182;1119;4703;4
11183;1119;4344;4
11184;1119;386;1
11185;1119;1753;5
11186;1119;5182;5
11187;1119;4016;5
11188;1119;5214;1
11189;1119;5035;2
11190;1119;3060;3
11191;1120;5167;1
11192;1120;3026;4
11193;1120;5124;4
11194;1120;2054;3
11195;1120;1910;1
11196;1120;3442;1
11197;1120;3537;2
11198;1120;1829;3
11199;1120;1694;3
11200;1120;1407;2
11201;1121;1907;1
11202;1121;3838;2
11203;1121;4105;3
11204;1121;65;3
11205;1121;3833;4
11206;1121;1557;2
11207;1121;2016;1
11208;1121;2401;3
11209;1121;4724;1
11210;1121;5589;2
11211;1122;5616;2
11212;1122;2397;3
11213;1122;2142;1
11214;1122;2023;5
11215;1122;2835;1
11216;1122;5593;4
11217;1122;1682;3
11218;1122;3438;1
11219;1122;378;3
11220;1122;337;5
11221;1123;3171;3
11222;1123;3227;1
11223;1123;2325;4
11224;1123;2096;1
11225;1123;401;1
11226;1123;4687;5
11227;1123;2635;3
11228;1123;1833;1
11229;1123;4538;3
11230;1123;1806;1
11231;1124;4296;3
11232;1124;5728;2
11233;1124;4259;1
11234;1124;5839;1
11235;1124;5643;2
11236;1124;5831;5
11237;1124;597;5
11238;1124;4279;3
11239;1124;2482;1
11240;1124;195;1
11241;1125;3165;2
11242;1125;1614;3
11243;1125;490;5
11244;1125;5376;5
11245;1125;3374;5
11246;1125;2770;1
11247;1125;884;2
11248;1125;3100;2
11249;1125;5149;2
11250;1125;2247;1
11251;1126;1759;1
11252;1126;99;5
11253;1126;1450;4
11254;1126;1356;2
11255;1126;4166;5
11256;1126;4609;5
11257;1126;1512;2
11258;1126;2009;4
11259;1126;5593;2
11260;1126;5076;2
11261;1127;4852;3
11262;1127;183;4
11263;1127;3792;3
11264;1127;2918;3
11265;1127;1292;1
11266;1127;5818;5
11267;1127;4067;2
11268;1127;2233;4
11269;1127;2309;1
11270;1127;2933;5
11271;1128;4995;2
11272;1128;3333;3
11273;1128;955;4
11274;1128;183;1
11275;1128;3102;3
11276;1128;1557;3
11277;1128;2737;1
11278;1128;2878;2
11279;1128;4652;1
11280;1128;3561;3
11281;1129;3803;3
11282;1129;5464;2
11283;1129;2613;2
11284;1129;2291;2
11285;1129;46;3
11286;1129;4196;3
11287;1129;4277;4
11288;1129;2902;2
11289;1129;1673;4
11290;1129;1034;2
11291;1130;4318;1
11292;1130;4518;5
11293;1130;4615;4
11294;1130;3336;4
11295;1130;1272;4
11296;1130;2981;1
11297;1130;3751;4
11298;1130;3501;4
11299;1130;4083;1
11300;1130;3486;4
11301;1131;4632;4
11302;1131;4581;2
11303;1131;791;3
11304;1131;2215;1
11305;1131;3182;2
11306;1131;4356;2
11307;1131;5073;5
11308;1131;1267;5
11309;1131;4184;3
11310;1131;2608;5
11311;1132;1871;4
11312;1132;4563;3
11313;1132;3287;3
11314;1132;2032;3
11315;1132;1273;4
11316;1132;5318;5
11317;1132;3499;2
11318;1132;1501;4
11319;1132;2872;4
11320;1132;3026;2
11321;1133;1540;5
11322;1133;1165;5
11323;1133;559;3
11324;1133;1275;3
11325;1133;4545;2
11326;1133;476;2
11327;1133;4647;2
11328;1133;3549;1
11329;1133;4840;2
11330;1133;120;3
11331;1134;3736;4
11332;1134;5166;5
11333;1134;4725;5
11334;1134;1166;1
11335;1134;4858;3
11336;1134;5151;3
11337;1134;4672;1
11338;1134;398;5
11339;1134;5039;5
11340;1134;1620;5
11341;1135;5053;3
11342;1135;3009;4
11343;1135;4648;2
11344;1135;4994;2
11345;1135;5092;4
11346;1135;5684;4
11347;1135;1231;5
11348;1135;2583;1
11349;1135;2062;1
11350;1135;1883;3
11351;1136;5412;4
11352;1136;2250;5
11353;1136;629;3
11354;1136;1057;2
11355;1136;1945;2
11356;1136;3467;4
11357;1136;4021;2
11358;1136;5445;1
11359;1136;3600;2
11360;1136;2705;4
11361;1137;5638;3
11362;1137;1523;3
11363;1137;2356;1
11364;1137;4064;3
11365;1137;4802;5
11366;1137;2635;1
11367;1137;5768;2
11368;1137;2121;2
11369;1137;3103;2
11370;1137;2051;1
11371;1138;645;4
11372;1138;3101;5
11373;1138;2391;2
11374;1138;1252;4
11375;1138;3902;5
11376;1138;4461;3
11377;1138;2447;1
11378;1138;1495;5
11379;1138;2112;3
11380;1138;4790;4
11381;1139;5175;2
11382;1139;2064;5
11383;1139;1487;4
11384;1139;2957;4
11385;1139;638;4
11386;1139;1486;4
11387;1139;4536;1
11388;1139;3668;1
11389;1139;5150;2
11390;1139;1391;3
11391;1140;1130;5
11392;1140;5157;5
11393;1140;2727;2
11394;1140;2334;1
11395;1140;1911;5
11396;1140;3529;3
11397;1140;653;5
11398;1140;583;1
11399;1140;192;2
11400;1140;2457;1
11401;1141;5845;4
11402;1141;5040;4
11403;1141;5409;2
11404;1141;11;5
11405;1141;1238;5
11406;1141;2310;4
11407;1141;5788;1
11408;1141;5307;5
11409;1141;3084;4
11410;1141;3414;5
11411;1142;1020;1
11412;1142;2526;2
11413;1142;3332;1
11414;1142;4740;1
11415;1142;3460;1
11416;1142;3574;2
11417;1142;36;3
11418;1142;5329;1
11419;1142;3426;3
11420;1142;3315;1
11421;1143;4028;5
11422;1143;2100;5
11423;1143;2900;4
11424;1143;1711;2
11425;1143;920;1
11426;1143;1418;3
11427;1143;374;2
11428;1143;57;1
11429;1143;5270;2
11430;1143;372;1
11431;1144;3807;1
11432;1144;1863;4
11433;1144;1302;3
11434;1144;5585;2
11435;1144;4874;5
11436;1144;134;2
11437;1144;2584;2
11438;1144;1475;2
11439;1144;1718;4
11440;1144;4257;3
11441;1145;1627;2
11442;1145;5159;5
11443;1145;583;2
11444;1145;1736;2
11445;1145;371;2
11446;1145;4534;2
11447;1145;1824;2
11448;1145;3917;3
11449;1145;4804;4
11450;1145;4267;1
11451;1146;3493;3
11452;1146;1253;3
11453;1146;3087;2
11454;1146;2806;1
11455;1146;4358;5
11456;1146;3745;2
11457;1146;2139;4
11458;1146;3698;3
11459;1146;5020;3
11460;1146;5749;1
11461;1147;1936;1
11462;1147;5731;5
11463;1147;36;1
11464;1147;2711;1
11465;1147;5536;3
11466;1147;5086;1
11467;1147;1223;4
11468;1147;3676;3
11469;1147;5795;5
11470;1147;3325;2
11471;1148;989;5
11472;1148;4490;1
11473;1148;3610;1
11474;1148;5098;4
11475;1148;1688;4
11476;1148;4798;5
11477;1148;1517;1
11478;1148;1163;5
11479;1148;1340;3
11480;1148;2316;4
11481;1149;5523;5
11482;1149;2386;1
11483;1149;1183;1
11484;1149;1003;5
11485;1149;2809;4
11486;1149;2554;2
11487;1149;4705;1
11488;1149;4426;1
11489;1149;1227;1
11490;1149;1129;2
11491;1150;3925;3
11492;1150;4816;2
11493;1150;2385;5
11494;1150;1899;2
11495;1150;2321;4
11496;1150;1825;5
11497;1150;5123;2
11498;1150;3802;1
11499;1150;2129;2
11500;1150;1214;5
11501;1151;3310;2
11502;1151;4077;4
11503;1151;4051;3
11504;1151;1478;1
11505;1151;3277;5
11506;1151;4932;1
11507;1151;3573;5
11508;1151;3918;1
11509;1151;1118;1
11510;1151;5489;5
11511;1152;2228;5
11512;1152;975;3
11513;1152;2357;5
11514;1152;2703;5
11515;1152;226;5
11516;1152;5479;3
11517;1152;4548;4
11518;1152;4962;3
11519;1152;5831;2
11520;1152;2982;5
11521;1153;380;4
11522;1153;2727;2
11523;1153;2449;1
11524;1153;4666;2
11525;1153;5330;3
11526;1153;2103;2
11527;1153;2105;1
11528;1153;1711;3
11529;1153;2777;1
11530;1153;5792;2
11531;1154;5605;4
11532;1154;3645;5
11533;1154;4963;1
11534;1154;125;4
11535;1154;4936;3
11536;1154;1445;1
11537;1154;4265;2
11538;1154;5634;3
11539;1154;3655;3
11540;1154;3806;3
11541;1155;4910;1
11542;1155;787;5
11543;1155;3307;4
11544;1155;1667;5
11545;1155;4831;5
11546;1155;2949;4
11547;1155;2458;1
11548;1155;5611;4
11549;1155;1673;2
11550;1155;2771;2
11551;1156;3207;1
11552;1156;160;2
11553;1156;3900;3
11554;1156;5077;3
11555;1156;833;1
11556;1156;582;5
11557;1156;1628;5
11558;1156;5315;5
11559;1156;2078;1
11560;1156;1174;2
11561;1157;2827;5
11562;1157;1861;1
11563;1157;1141;5
11564;1157;1255;3
11565;1157;5814;4
11566;1157;4513;4
11567;1157;1941;1
11568;1157;2232;1
11569;1157;3697;3
11570;1157;4710;2
11571;1158;1214;1
11572;1158;4844;3
11573;1158;1307;3
11574;1158;2025;3
11575;1158;4001;3
11576;1158;5523;4
11577;1158;5349;2
11578;1158;782;4
11579;1158;5764;1
11580;1158;2381;3
11581;1159;5574;5
11582;1159;2423;1
11583;1159;37;5
11584;1159;6;2
11585;1159;2585;5
11586;1159;5444;3
11587;1159;5674;1
11588;1159;5816;3
11589;1159;5221;1
11590;1159;4353;4
11591;1160;5747;5
11592;1160;4879;5
11593;1160;3555;2
11594;1160;2481;1
11595;1160;979;5
11596;1160;3049;4
11597;1160;5575;3
11598;1160;2052;3
11599;1160;1782;1
11600;1160;318;4
11601;1161;1007;3
11602;1161;226;5
11603;1161;1914;3
11604;1161;2892;2
11605;1161;1556;5
11606;1161;4293;2
11607;1161;4783;2
11608;1161;1875;5
11609;1161;1076;5
11610;1161;1240;2
11611;1162;1163;2
11612;1162;845;4
11613;1162;5480;4
11614;1162;5627;2
11615;1162;1529;4
11616;1162;403;4
11617;1162;1823;4
11618;1162;1134;1
11619;1162;4600;1
11620;1162;370;2
11621;1163;4768;3
11622;1163;2055;3
11623;1163;2940;3
11624;1163;5274;3
11625;1163;4893;2
11626;1163;2265;5
11627;1163;1288;4
11628;1163;4755;3
11629;1163;1045;1
11630;1163;952;2
11631;1164;5877;3
11632;1164;3297;1
11633;1164;4930;4
11634;1164;5446;1
11635;1164;1373;1
11636;1164;5348;4
11637;1164;509;2
11638;1164;3074;1
11639;1164;4380;1
11640;1164;4222;2
11641;1165;660;4
11642;1165;3799;5
11643;1165;4740;3
11644;1165;3981;3
11645;1165;3190;1
11646;1165;4901;5
11647;1165;5328;3
11648;1165;3857;4
11649;1165;951;2
11650;1165;575;1
11651;1166;1225;4
11652;1166;4440;1
11653;1166;3381;2
11654;1166;1412;4
11655;1166;1480;3
11656;1166;4881;3
11657;1166;3216;5
11658;1166;2570;4
11659;1166;3929;1
11660;1166;5221;3
11661;1167;3004;1
11662;1167;27;2
11663;1167;829;2
11664;1167;123;1
11665;1167;1292;3
11666;1167;3795;5
11667;1167;1845;5
11668;1167;34;1
11669;1167;4253;5
11670;1167;2111;2
11671;1168;5824;5
11672;1168;4679;3
11673;1168;2684;4
11674;1168;378;3
11675;1168;5639;1
11676;1168;968;2
11677;1168;3245;5
11678;1168;4888;5
11679;1168;2083;2
11680;1168;5921;1
11681;1169;2866;2
11682;1169;3360;4
11683;1169;3804;5
11684;1169;469;5
11685;1169;5657;3
11686;1169;1436;5
11687;1169;5845;3
11688;1169;3518;4
11689;1169;3966;1
11690;1169;2422;1
11691;1170;2132;2
11692;1170;3869;2
11693;1170;5075;3
11694;1170;5089;1
11695;1170;1217;5
11696;1170;632;1
11697;1170;2970;2
11698;1170;4616;1
11699;1170;2689;3
11700;1170;5324;5
11701;1171;3055;5
11702;1171;5294;5
11703;1171;5534;4
11704;1171;4769;4
11705;1171;681;3
11706;1171;2476;4
11707;1171;1756;2
11708;1171;3003;4
11709;1171;1702;2
11710;1171;511;1
11711;1172;1636;3
11712;1172;4257;3
11713;1172;486;5
11714;1172;3938;3
11715;1172;2354;5
11716;1172;5573;2
11717;1172;2153;3
11718;1172;360;1
11719;1172;396;1
11720;1172;5785;1
11721;1173;3880;5
11722;1173;4257;3
11723;1173;1997;4
11724;1173;1831;3
11725;1173;5909;5
11726;1173;1955;2
11727;1173;5533;2
11728;1173;3525;2
11729;1173;5090;3
11730;1173;5006;4
11731;1174;3928;4
11732;1174;4558;2
11733;1174;2198;4
11734;1174;2688;1
11735;1174;2865;5
11736;1174;3501;2
11737;1174;3756;3
11738;1174;4964;3
11739;1174;5717;5
11740;1174;3181;5
11741;1175;5610;4
11742;1175;2841;5
11743;1175;1815;1
11744;1175;3454;2
11745;1175;786;2
11746;1175;3804;3
11747;1175;3382;1
11748;1175;1136;5
11749;1175;2734;1
11750;1175;1574;3
11751;1176;4409;3
11752;1176;2610;1
11753;1176;4220;5
11754;1176;2834;1
11755;1176;1444;4
11756;1176;4728;5
11757;1176;3296;5
11758;1176;3703;2
11759;1176;4790;2
11760;1176;4656;1
11761;1177;2872;1
11762;1177;4160;4
11763;1177;3843;3
11764;1177;2625;2
11765;1177;2513;2
11766;1177;3007;5
11767;1177;2058;3
11768;1177;3727;2
11769;1177;1072;3
11770;1177;4782;3
11771;1178;1816;3
11772;1178;3119;4
11773;1178;572;3
11774;1178;3145;1
11775;1178;174;3
11776;1178;1038;4
11777;1178;2441;1
11778;1178;4473;3
11779;1178;1044;3
11780;1178;2105;2
11781;1179;4502;1
11782;1179;4397;3
11783;1179;791;1
11784;1179;3515;5
11785;1179;597;2
11786;1179;1318;2
11787;1179;338;2
11788;1179;5294;3
11789;1179;1244;1
11790;1179;4067;3
11791;1180;205;1
11792;1180;53;1
11793;1180;173;5
11794;1180;1061;3
11795;1180;309;2
11796;1180;1450;5
11797;1180;4928;3
11798;1180;5119;5
11799;1180;940;1
11800;1180;3708;1
11801;1181;1745;2
11802;1181;5584;1
11803;1181;63;1
11804;1181;3881;2
11805;1181;5687;2
11806;1181;1290;2
11807;1181;2037;5
11808;1181;1075;4
11809;1181;2659;3
11810;1181;406;3
11811;1182;2286;2
11812;1182;4753;5
11813;1182;2658;2
11814;1182;2685;5
11815;1182;153;5
11816;1182;4404;4
11817;1182;3369;1
11818;1182;327;2
11819;1182;2028;4
11820;1182;1195;4
11821;1183;2668;2
11822;1183;2694;3
11823;1183;2483;2
11824;1183;2935;4
11825;1183;4577;1
11826;1183;1763;1
11827;1183;2945;2
11828;1183;5440;5
11829;1183;2835;2
11830;1183;4654;3
11831;1184;2040;3
11832;1184;3252;2
11833;1184;3533;4
11834;1184;3265;1
11835;1184;359;5
11836;1184;4847;2
11837;1184;4333;5
11838;1184;2839;2
11839;1184;3757;1
11840;1184;5237;2
11841;1185;5210;1
11842;1185;5193;3
11843;1185;2635;3
11844;1185;838;2
11845;1185;1780;1
11846;1185;1382;5
11847;1185;3324;4
11848;1185;3418;3
11849;1185;907;5
11850;1185;1834;4
11851;1186;4011;4
11852;1186;4600;1
11853;1186;3090;3
11854;1186;5674;3
11855;1186;1040;3
11856;1186;4981;2
11857;1186;3101;5
11858;1186;3057;1
11859;1186;5234;1
11860;1186;3923;1
11861;1187;4274;5
11862;1187;2527;5
11863;1187;4169;5
11864;1187;3935;5
11865;1187;4295;5
11866;1187;4964;4
11867;1187;1219;5
11868;1187;5322;1
11869;1187;2326;5
11870;1187;1235;5
11871;1188;71;2
11872;1188;529;3
11873;1188;2500;1
11874;1188;2721;1
11875;1188;1915;1
11876;1188;3405;4
11877;1188;58;4
11878;1188;1645;4
11879;1188;1155;4
11880;1188;3195;5
11881;1189;4369;2
11882;1189;5457;2
11883;1189;4533;4
11884;1189;1001;3
11885;1189;643;3
11886;1189;3370;2
11887;1189;161;2
11888;1189;3788;4
11889;1189;2225;3
11890;1189;1308;1
11891;1190;1746;4
11892;1190;1275;3
11893;1190;3534;1
11894;1190;5763;3
11895;1190;962;2
11896;1190;2683;1
11897;1190;1023;2
11898;1190;4629;5
11899;1190;2472;1
11900;1190;2745;5
11901;1191;162;4
11902;1191;3932;1
11903;1191;1092;4
11904;1191;5601;3
11905;1191;1763;4
11906;1191;3481;4
11907;1191;2100;3
11908;1191;369;1
11909;1191;3759;1
11910;1191;3564;4
11911;1192;4922;2
11912;1192;1455;3
11913;1192;1902;2
11914;1192;2039;5
11915;1192;5484;2
11916;1192;4747;2
11917;1192;3923;3
11918;1192;3168;5
11919;1192;3291;5
11920;1192;925;1
11921;1193;4803;1
11922;1193;3361;3
11923;1193;3096;2
11924;1193;1017;2
11925;1193;5419;1
11926;1193;4725;3
11927;1193;2925;2
11928;1193;2666;1
11929;1193;1759;3
11930;1193;5162;3
11931;1194;2381;5
11932;1194;1358;3
11933;1194;5103;1
11934;1194;4339;2
11935;1194;3032;4
11936;1194;437;1
11937;1194;4364;3
11938;1194;4861;1
11939;1194;5167;3
11940;1194;3092;5
11941;1195;1270;2
11942;1195;5722;1
11943;1195;29;3
11944;1195;4591;4
11945;1195;2315;4
11946;1195;290;2
11947;1195;5303;5
11948;1195;1495;4
11949;1195;279;1
11950;1195;2145;3
11951;1196;4689;1
11952;1196;3785;4
11953;1196;1337;4
11954;1196;1546;4
11955;1196;3872;3
11956;1196;2730;3
11957;1196;835;1
11958;1196;74;2
11959;1196;182;1
11960;1196;2967;5
11961;1197;555;1
11962;1197;5363;1
11963;1197;4540;1
11964;1197;4526;1
11965;1197;1183;3
11966;1197;3563;3
11967;1197;2282;2
11968;1197;3492;1
11969;1197;4936;3
11970;1197;5047;5
11971;1198;382;4
11972;1198;4992;1
11973;1198;3930;1
11974;1198;199;5
11975;1198;5585;2
11976;1198;5010;5
11977;1198;3332;5
11978;1198;4435;5
11979;1198;4632;3
11980;1198;5128;2
11981;1199;5352;3
11982;1199;1430;1
11983;1199;2386;5
11984;1199;5544;5
11985;1199;472;2
11986;1199;4525;2
11987;1199;20;4
11988;1199;3556;4
11989;1199;466;2
11990;1199;302;5
11991;1200;5531;3
11992;1200;4290;3
11993;1200;4678;2
11994;1200;2200;2
11995;1200;2536;3
11996;1200;1836;1
11997;1200;1182;3
11998;1200;1432;3
11999;1200;3407;4
12000;1200;4681;4
12001;1201;3937;3
12002;1201;1810;2
12003;1201;2488;3
12004;1201;1161;5
12005;1201;1762;3
12006;1201;5627;4
12007;1201;5785;5
12008;1201;1138;2
12009;1201;1891;2
12010;1201;4791;3
12011;1202;5328;4
12012;1202;2329;1
12013;1202;1371;4
12014;1202;984;3
12015;1202;3545;2
12016;1202;5055;4
12017;1202;2976;5
12018;1202;4925;1
12019;1202;4054;3
12020;1202;2587;4
12021;1203;3542;2
12022;1203;4656;1
12023;1203;3026;3
12024;1203;4634;3
12025;1203;5445;4
12026;1203;2021;3
12027;1203;313;2
12028;1203;1730;2
12029;1203;3593;1
12030;1203;3749;1
12031;1204;3828;3
12032;1204;1900;3
12033;1204;1027;5
12034;1204;5880;3
12035;1204;1190;2
12036;1204;3542;3
12037;1204;4871;1
12038;1204;1225;5
12039;1204;3781;3
12040;1204;775;2
12041;1205;4670;1
12042;1205;4812;2
12043;1205;1665;3
12044;1205;1604;3
12045;1205;903;3
12046;1205;3202;1
12047;1205;2918;3
12048;1205;3694;4
12049;1205;4584;4
12050;1205;3410;4
12051;1206;4789;5
12052;1206;2186;1
12053;1206;3308;3
12054;1206;820;5
12055;1206;1139;1
12056;1206;5211;2
12057;1206;4713;3
12058;1206;3784;5
12059;1206;1646;3
12060;1206;5670;5
12061;1207;5313;5
12062;1207;4055;2
12063;1207;3474;3
12064;1207;4072;1
12065;1207;962;3
12066;1207;3427;3
12067;1207;1302;1
12068;1207;1421;1
12069;1207;5724;1
12070;1207;3;2
12071;1208;184;2
12072;1208;1751;5
12073;1208;1144;1
12074;1208;3278;5
12075;1208;3847;2
12076;1208;4659;3
12077;1208;2991;3
12078;1208;1421;3
12079;1208;3730;1
12080;1208;2243;2
12081;1209;5032;4
12082;1209;2549;4
12083;1209;3075;2
12084;1209;183;2
12085;1209;4889;5
12086;1209;1642;2
12087;1209;4522;3
12088;1209;207;4
12089;1209;4741;5
12090;1209;1909;3
12091;1210;4758;5
12092;1210;1086;1
12093;1210;5509;3
12094;1210;4041;4
12095;1210;1392;1
12096;1210;614;3
12097;1210;1338;1
12098;1210;3523;1
12099;1210;641;3
12100;1210;3406;1
12101;1211;1900;5
12102;1211;1497;1
12103;1211;3900;1
12104;1211;4580;1
12105;1211;3225;1
12106;1211;3037;2
12107;1211;1041;3
12108;1211;29;2
12109;1211;2902;1
12110;1211;2409;2
12111;1212;2219;4
12112;1212;3292;4
12113;1212;53;3
12114;1212;5332;1
12115;1212;637;4
12116;1212;2763;1
12117;1212;979;3
12118;1212;3290;3
12119;1212;5112;5
12120;1212;5250;5
12121;1213;4835;5
12122;1213;1094;5
12123;1213;2609;2
12124;1213;3814;1
12125;1213;1175;1
12126;1213;5027;3
12127;1213;2172;5
12128;1213;3033;2
12129;1213;1885;2
12130;1213;3232;4
12131;1214;3321;2
12132;1214;5398;2
12133;1214;779;5
12134;1214;324;4
12135;1214;343;1
12136;1214;3535;1
12137;1214;4579;1
12138;1214;4425;1
12139;1214;2887;1
12140;1214;1852;1
12141;1215;600;2
12142;1215;4492;1
12143;1215;3234;4
12144;1215;2332;1
12145;1215;5619;1
12146;1215;1465;5
12147;1215;1033;2
12148;1215;176;4
12149;1215;3403;5
12150;1215;4558;3
12151;1216;5565;5
12152;1216;3977;4
12153;1216;4340;5
12154;1216;1321;2
12155;1216;4500;1
12156;1216;805;4
12157;1216;4818;5
12158;1216;85;5
12159;1216;3405;4
12160;1216;4128;1
12161;1217;864;4
12162;1217;3938;1
12163;1217;4074;3
12164;1217;5600;4
12165;1217;5018;3
12166;1217;2751;4
12167;1217;2512;2
12168;1217;5659;2
12169;1217;4989;3
12170;1217;3032;1
12171;1218;4114;5
12172;1218;2484;1
12173;1218;403;5
12174;1218;3260;3
12175;1218;4649;2
12176;1218;343;2
12177;1218;3790;4
12178;1218;277;4
12179;1218;4125;3
12180;1218;5639;1
12181;1219;3994;1
12182;1219;1996;1
12183;1219;5559;1
12184;1219;3256;2
12185;1219;3597;1
12186;1219;5273;2
12187;1219;1057;1
12188;1219;5388;4
12189;1219;1753;2
12190;1219;5467;1
12191;1220;4647;1
12192;1220;4494;5
12193;1220;1019;1
12194;1220;4689;3
12195;1220;987;3
12196;1220;2592;4
12197;1220;417;1
12198;1220;3564;5
12199;1220;3243;3
12200;1220;2867;1
12201;1221;4883;2
12202;1221;1303;3
12203;1221;1116;3
12204;1221;370;4
12205;1221;444;4
12206;1221;3081;3
12207;1221;3574;2
12208;1221;1080;2
12209;1221;2602;4
12210;1221;4157;3
12211;1222;2945;1
12212;1222;4540;4
12213;1222;1889;5
12214;1222;3696;3
12215;1222;133;3
12216;1222;4798;5
12217;1222;4308;4
12218;1222;817;5
12219;1222;2003;5
12220;1222;5674;5
12221;1223;1693;2
12222;1223;3054;3
12223;1223;3905;5
12224;1223;5451;1
12225;1223;4315;3
12226;1223;5550;4
12227;1223;1464;5
12228;1223;1643;5
12229;1223;2272;4
12230;1223;2056;3
12231;1224;5855;1
12232;1224;225;2
12233;1224;2963;1
12234;1224;1257;2
12235;1224;755;3
12236;1224;2691;1
12237;1224;879;2
12238;1224;5188;3
12239;1224;2812;3
12240;1224;515;3
12241;1225;1699;3
12242;1225;5907;3
12243;1225;2785;4
12244;1225;3526;3
12245;1225;2522;4
12246;1225;106;1
12247;1225;2604;3
12248;1225;3253;3
12249;1225;4555;3
12250;1225;2118;2
12251;1226;4213;4
12252;1226;5530;1
12253;1226;1561;2
12254;1226;3499;2
12255;1226;1174;2
12256;1226;1829;2
12257;1226;3327;2
12258;1226;1595;1
12259;1226;1985;3
12260;1226;823;4
12261;1227;1616;4
12262;1227;1930;1
12263;1227;4737;1
12264;1227;545;1
12265;1227;4231;5
12266;1227;2719;2
12267;1227;1576;2
12268;1227;632;2
12269;1227;2940;2
12270;1227;3372;2
12271;1228;3919;1
12272;1228;5050;2
12273;1228;3935;5
12274;1228;1487;3
12275;1228;3975;4
12276;1228;1716;2
12277;1228;269;3
12278;1228;378;5
12279;1228;2929;1
12280;1228;4208;3
12281;1229;2946;3
12282;1229;4141;1
12283;1229;3018;5
12284;1229;154;1
12285;1229;3773;4
12286;1229;324;4
12287;1229;4594;3
12288;1229;5394;4
12289;1229;83;2
12290;1229;4856;5
12291;1230;5293;2
12292;1230;5214;1
12293;1230;3203;5
12294;1230;1988;3
12295;1230;4829;2
12296;1230;5698;2
12297;1230;1169;2
12298;1230;2239;1
12299;1230;5225;3
12300;1230;5732;1
12301;1231;4460;3
12302;1231;1972;1
12303;1231;313;3
12304;1231;1182;1
12305;1231;4129;1
12306;1231;5093;1
12307;1231;1594;5
12308;1231;74;5
12309;1231;5453;1
12310;1231;5387;1
12311;1232;1559;2
12312;1232;2949;2
12313;1232;4595;5
12314;1232;3706;3
12315;1232;3807;5
12316;1232;3405;2
12317;1232;4842;5
12318;1232;4583;4
12319;1232;2702;4
12320;1232;3906;5
12321;1233;4055;4
12322;1233;2111;2
12323;1233;548;5
12324;1233;4013;1
12325;1233;4009;3
12326;1233;4635;4
12327;1233;1846;1
12328;1233;1947;3
12329;1233;2587;3
12330;1233;4207;2
12331;1234;547;4
12332;1234;3959;2
12333;1234;1083;2
12334;1234;3127;3
12335;1234;5678;3
12336;1234;973;2
12337;1234;3827;1
12338;1234;1835;3
12339;1234;1954;3
12340;1234;4609;5
12341;1235;4659;2
12342;1235;4520;3
12343;1235;5871;2
12344;1235;626;1
12345;1235;3296;2
12346;1235;2344;5
12347;1235;618;4
12348;1235;5426;5
12349;1235;4110;5
12350;1235;1424;5
12351;1236;856;1
12352;1236;2515;2
12353;1236;5466;3
12354;1236;1318;2
12355;1236;1677;1
12356;1236;2348;5
12357;1236;1423;5
12358;1236;2230;1
12359;1236;3103;1
12360;1236;5424;1
12361;1237;3246;5
12362;1237;5577;5
12363;1237;3416;4
12364;1237;1246;2
12365;1237;4839;5
12366;1237;3530;3
12367;1237;1865;3
12368;1237;1468;5
12369;1237;3958;4
12370;1237;2834;2
12371;1238;5507;5
12372;1238;3007;1
12373;1238;2629;5
12374;1238;4022;1
12375;1238;5176;1
12376;1238;5464;4
12377;1238;2170;4
12378;1238;5852;2
12379;1238;716;4
12380;1238;1665;4
12381;1239;4016;3
12382;1239;2350;5
12383;1239;3766;5
12384;1239;1163;3
12385;1239;3351;5
12386;1239;3961;2
12387;1239;4422;3
12388;1239;5695;4
12389;1239;1449;2
12390;1239;3330;1
12391;1240;5479;1
12392;1240;1597;4
12393;1240;4661;1
12394;1240;2459;2
12395;1240;1362;4
12396;1240;5012;3
12397;1240;1104;4
12398;1240;4625;2
12399;1240;1716;3
12400;1240;5696;3
12401;1241;478;5
12402;1241;5079;4
12403;1241;1467;5
12404;1241;1276;1
12405;1241;1846;3
12406;1241;3778;5
12407;1241;5816;1
12408;1241;1443;1
12409;1241;2071;1
12410;1241;2142;1
12411;1242;177;5
12412;1242;1501;1
12413;1242;1513;2
12414;1242;1438;2
12415;1242;1407;1
12416;1242;896;3
